id_region,nombre_region,id_comuna,nombre_comuna,2020-04-01,2020-04-03,2020-04-06,2020-04-08,2020-04-10,2020-04-13,2020-04-15,2020-04-17,2020-04-20,2020-04-24,2020-04-27,2020-05-01
4,Coquimbo,4301,Ovalle,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4,Coquimbo,4302,Combarbalá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Coquimbo,4303,Monte Patria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Coquimbo,4304,Punitaqui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4,Coquimbo,4305,Río Hurtado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5101,Valparaíso,10.0,-3.0,3.0,10.0,3.0,5.0,1.0,6.0,8.0,8.0,1.0,27.0
5,Valparaiso,5102,Casablanca,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5103,Concón,0.0,6.0,0.0,-4.0,0.0,3.0,1.0,0.0,0.0,6.0,1.0,5.0
5,Valparaiso,5104,Juan Fernández,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5105,Puchuncaví,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5107,Quintero,0.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,2.0,3.0,1.0
5,Valparaiso,5109,Viña del Mar,9.0,9.0,6.0,13.0,3.0,3.0,3.0,9.0,10.0,9.0,6.0,14.0
5,Valparaiso,5201,Isla de Pascua,4.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
5,Valparaiso,5301,Los Andes,1.0,-1.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,-3.0,1.0,2.0
5,Valparaiso,5302,Calle Larga,0.0,2.0,0.0,-1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
5,Valparaiso,5303,Rinconada,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5304,San Esteban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
5,Valparaiso,5401,La Ligua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5402,Cabildo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3.0,1.0
5,Valparaiso,5403,Papudo,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5404,Petorca,1.0,0.0,4.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5405,Zapallar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5501,Quillota,1.0,2.0,0.0,4.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0
5,Valparaiso,5502,Calera,,,0.0,2.0,0.0,0.0,2.0,2.0,3.0,6.0,0.0,0.0
5,Valparaiso,5503,Hijuelas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,Valparaiso,5504,La Cruz,1.0,2.0,0.0,-1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0
5,Valparaiso,5506,Nogales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5601,San Antonio,2.0,4.0,1.0,0.0,4.0,4.0,2.0,9.0,6.0,12.0,7.0,19.0
5,Valparaiso,5602,Algarrobo,0.0,2.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5,Valparaiso,5603,Cartagena,0.0,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0
5,Valparaiso,5604,El Quisco,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0
5,Valparaiso,5605,El Tabo,0.0,2.0,0.0,-1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,4.0
5,Valparaiso,5606,Santo Domingo,1.0,-2.0,1.0,3.0,0.0,0.0,5.0,1.0,1.0,5.0,0.0,2.0
5,Valparaiso,5701,San Felipe,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5,Valparaiso,5702,Catemu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5703,Llaillay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5,Valparaiso,5704,Panquehue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5705,Putaendo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
5,Valparaiso,5706,Santa María,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
5,Valparaiso,5801,Quilpué,-1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,3.0,0.0,8.0
5,Valparaiso,5802,Limache,1.0,0.0,1.0,1.0,2.0,1.0,5.0,7.0,0.0,3.0,0.0,0.0
5,Valparaiso,5803,Olmué,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5,Valparaiso,5804,Villa Alemana,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
6,OHiggins,6101,Rancagua,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,4.0,6.0
6,OHiggins,6102,Codegua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6,OHiggins,6103,Coinco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,OHiggins,6104,Coltauco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6105,Doñihue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6,OHiggins,6106,Graneros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6,OHiggins,6107,Las Cabras,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
6,OHiggins,6108,Machalí,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0
6,OHiggins,6109,Malloa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6110,Mostazal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6111,Olivar,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,-1.0,0.0,0.0,0.0
6,OHiggins,6112,Peumo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,OHiggins,6113,Pichidegua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6114,Quinta de Tilcoco,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0
6,OHiggins,6115,Rengo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0
6,OHiggins,6116,Requínoa,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
6,OHiggins,6117,San Vicente,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
6,OHiggins,6201,Pichilemu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6202,La Estrella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6203,Litueche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0
6,OHiggins,6204,Marchihue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6205,Navidad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6,OHiggins,6206,Paredones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6301,San Fernando,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0
6,OHiggins,6302,Chépica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6303,Chimbarongo,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0
6,OHiggins,6304,Lolol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6305,Nancagua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,OHiggins,6306,Palmilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6307,Peralillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6308,Placilla,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0
6,OHiggins,6309,Pumanque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,OHiggins,6310,Santa Cruz,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
7,Maule,7101,Talca,3.0,5.0,6.0,3.0,0.0,0.0,6.0,34.0,42.0,12.0,4.0,11.0
7,Maule,7102,Constitución,1.0,2.0,0.0,2.0,0.0,0.0,-1.0,7.0,0.0,7.0,1.0,2.0
7,Maule,7103,Curepto,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
7,Maule,7104,Empedrado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Maule,7105,Maule,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,9.0,0.0,1.0
7,Maule,7106,Pelarco,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
7,Maule,7107,Pencahue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
7,Maule,7108,Río Claro,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0
7,Maule,7109,San Clemente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0
7,Maule,7110,San Rafael,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7,Maule,7201,Cauquenes,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0
7,Maule,7202,Chanco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
7,Maule,7203,Pelluhue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,Maule,7301,Curicó,2.0,3.0,2.0,0.0,4.0,3.0,3.0,1.0,7.0,0.0,6.0,8.0
7,Maule,7302,Hualañé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Maule,7303,Licantén,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,Maule,7304,Molina,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
7,Maule,7305,Rauco,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Maule,7306,Romeral,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0
7,Maule,7307,Sagrada Familia,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,Maule,7308,Teno,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
7,Maule,7309,Vichuquén,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Maule,7401,Linares,2.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,7.0,0.0,2.0,3.0
7,Maule,7402,Colbún,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0
7,Maule,7403,Longaví,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7,Maule,7404,Parral,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
7,Maule,7405,Retiro,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0
7,Maule,7406,San Javier,1.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,5.0,4.0,0.0,3.0
7,Maule,7407,Villa Alegre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7,Maule,7408,Yerbas Buenas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8,Biobio,8101,Concepción,19.0,6.0,17.0,3.0,8.0,11.0,38.0,12.0,7.0,-13.0,3.0,8.0
8,Biobio,8102,Coronel,11.0,1.0,1.0,5.0,0.0,0.0,-3.0,0.0,0.0,1.0,2.0,3.0
8,Biobio,8103,Chiguayante,12.0,8.0,6.0,3.0,5.0,1.0,-4.0,2.0,2.0,16.0,1.0,3.0
8,Biobio,8104,Florida,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0
8,Biobio,8105,Hualqui,1.0,0.0,4.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,0.0,1.0
8,Biobio,8106,Lota,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Biobio,8107,Penco,1.0,2.0,2.0,0.0,0.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0
8,Biobio,8108,San Pedro de la Paz,32.0,6.0,7.0,8.0,2.0,7.0,-5.0,0.0,10.0,14.0,0.0,1.0
8,Biobio,8109,Santa Juana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8,Biobio,8110,Talcahuano,21.0,6.0,7.0,9.0,1.0,10.0,26.0,3.0,12.0,-7.0,5.0,8.0
8,Biobio,8111,Tomé,2.0,3.0,16.0,5.0,0.0,7.0,0.0,0.0,4.0,9.0,0.0,0.0
8,Biobio,8112,Hualpén,38.0,11.0,17.0,7.0,9.0,10.0,-28.0,5.0,7.0,26.0,1.0,-1.0
8,Biobio,8201,Lebu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Biobio,8202,Arauco,3.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
8,Biobio,8203,Cañete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Biobio,8204,Contulmo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Biobio,8205,Curanilahue,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
8,Biobio,8206,Los Álamos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,Biobio,8207,Tirúa,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Biobio,8301,Los Ángeles,4.0,-3.0,5.0,5.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0
8,Biobio,8302,Antuco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Biobio,8303,Cabrero,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,4.0,2.0,1.0
8,Biobio,8304,Laja,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0
8,Biobio,8305,Mulchén,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Biobio,8306,Nacimiento,1.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
8,Biobio,8307,Negrete,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Biobio,8308,Quilaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Biobio,8309,Quilleco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
8,Biobio,8310,San Rosendo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Biobio,8311,Santa Bárbara,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0
8,Biobio,8312,Tucapel,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
8,Biobio,8313,Yumbel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,Biobio,8314,Alto Biobío,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0
9,Araucania,9101,Temuco,71.0,68.0,72.0,42.0,36.0,28.0,35.0,41.0,58.0,39.0,21.0,8.0
9,Araucania,9102,Carahue,1.0,0.0,1.0,3.0,0.0,12.0,2.0,2.0,4.0,4.0,1.0,-1.0
9,Araucania,9103,Cunco,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
9,Araucania,9104,Curarrehue,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Araucania,9105,Freire,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9,Araucania,9106,Galvarino,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Araucania,9107,Gorbea,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
9,Araucania,9108,Lautaro,6.0,2.0,6.0,3.0,0.0,3.0,3.0,2.0,3.0,4.0,4.0,0.0
9,Araucania,9109,Loncoche,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0
9,Araucania,9110,Melipeuco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Araucania,9111,Nueva Imperial,2.0,9.0,5.0,4.0,2.0,3.0,7.0,2.0,3.0,-1.0,8.0,3.0
9,Araucania,9112,Padre Las Casas,5.0,19.0,11.0,5.0,0.0,0.0,3.0,6.0,13.0,7.0,9.0,11.0
9,Araucania,9113,Perquenco,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,-1.0
9,Araucania,9114,Pitrufquén,2.0,1.0,4.0,1.0,0.0,4.0,2.0,-1.0,2.0,0.0,0.0,1.0
9,Araucania,9115,Pucón,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0
9,Araucania,9116,Saavedra,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,7.0,7.0,1.0,8.0
9,Araucania,9117,Teodoro Schmidt,4.0,-2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9,Araucania,9118,Toltén,2.0,1.0,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
9,Araucania,9119,Vilcún,1.0,6.0,7.0,2.0,0.0,4.0,3.0,2.0,8.0,2.0,0.0,5.0
9,Araucania,9120,Villarrica,3.0,2.0,5.0,4.0,0.0,3.0,1.0,-2.0,1.0,1.0,0.0,1.0
9,Araucania,9121,Cholchol,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9,Araucania,9201,Angol,6.0,-1.0,3.0,8.0,1.0,4.0,8.0,2.0,13.0,24.0,5.0,26.0
9,Araucania,9202,Collipulli,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0
9,Araucania,9203,Curacautín,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
9,Araucania,9204,Ercilla,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0
9,Araucania,9205,Lonquimay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Araucania,9206,Los Sauces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,Araucania,9207,Lumaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
9,Araucania,9208,Purén,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,Araucania,9209,Renaico,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9,Araucania,9210,Traiguén,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
9,Araucania,9211,Victoria,2.0,4.0,1.0,3.0,0.0,0.0,-2.0,0.0,15.0,27.0,3.0,12.0
10,Los Lagos,10101,Puerto Montt,10.0,-19.0,10.0,2.0,2.0,29.0,5.0,3.0,-1.0,-2.0,0.0,-21.0
10,Los Lagos,10102,Calbuco,1.0,0.0,0.0,0.0,0.0,2.0,-2.0,3.0,-2.0,1.0,0.0,0.0
10,Los Lagos,10103,Cochamó,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,Los Lagos,10104,Fresia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
10,Los Lagos,10105,Frutillar,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
